season,week,date,away,home,score_away,score_home,first_downs_away,first_downs_home,third_down_comp_away,third_down_att_away,third_down_comp_home,third_down_att_home,fourth_down_comp_away,fourth_down_att_away,fourth_down_comp_home,fourth_down_att_home,plays_away,plays_home,drives_away,drives_home,yards_away,yards_home,pass_comp_away,pass_att_away,pass_yards_away,pass_comp_home,pass_att_home,pass_yards_home,sacks_num_away,sacks_yards_away,sacks_num_home,sacks_yards_home,rush_att_away,rush_yards_away,rush_att_home,rush_yards_home,pen_num_away,pen_yards_away,pen_num_home,pen_yards_home,redzone_comp_away,redzone_att_away,redzone_comp_home,redzone_att_home,fumbles_away,fumbles_home,interceptions_away,interceptions_home,def_st_td_away,def_st_td_home,possession_away,possession_home
2013,7,2013-10-20,Patriots,Jets,27,30,21,27,1,12,11,21,1,1,0,0,70,89,13,14,295,383,22,46,205,17,33,206,4,23,4,27,20,90,52,177,7,100,9,45,2,2,2,4,0,0,1,1,2,2,23:40,46:13
2013,7,2013-10-20,Cowboys,Eagles,17,3,22,19,5,16,4,18,0,0,1,1,75,75,15,14,368,278,28,47,294,22,49,194,2,23,3,15,26,74,23,84,12,75,5,33,2,2,0,2,0,0,2,3,0,0,36:13,23:47
2013,7,2013-10-20,Bears,Commanders,41,45,21,28,2,8,7,13,0,0,0,0,52,73,14,12,359,499,17,28,219,18,29,290,2,13,1,8,22,140,43,209,5,30,5,47,3,4,4,5,0,0,1,1,1,2,26:04,33:56
2013,7,2013-10-20,Rams,Panthers,15,30,15,21,4,13,2,9,0,2,0,0,59,57,11,11,317,282,23,34,254,15,17,180,4,20,2,24,21,63,38,102,8,68,7,59,1,3,2,4,2,0,1,0,0,2,26:40,33:20
2013,7,2013-10-20,Chargers,Jaguars,24,6,27,18,7,12,3,11,0,0,1,3,67,59,9,8,434,353,22,26,276,23,36,275,1,9,6,43,40,158,17,78,8,61,6,45,3,5,0,3,0,0,0,1,0,0,37:30,22:30
2013,7,2013-10-20,49ers,Titans,31,17,19,15,8,16,5,14,0,0,0,0,64,57,11,11,349,368,13,21,196,25,41,298,2,3,3,28,41,153,13,70,5,42,10,100,2,2,1,2,0,1,0,1,1,0,35:46,24:14
2013,7,2013-10-20,Browns,Packers,13,31,17,26,7,18,7,13,2,5,0,0,68,66,9,11,216,357,17,42,133,25,36,253,3,16,1,7,23,83,29,104,12,106,10,97,1,2,3,4,0,0,1,0,0,0,26:40,33:20
2013,7,2013-10-20,Texans,Chiefs,16,17,14,20,4,12,7,15,0,0,0,1,54,68,11,11,294,357,15,25,221,23,34,231,5,50,2,9,24,73,32,126,4,40,5,24,0,1,2,5,1,1,0,1,0,0,27:48,32:12
2013,7,2013-10-20,Ravens,Steelers,16,19,19,17,7,14,7,12,1,1,0,0,61,55,7,9,287,286,24,34,205,17,23,145,1,10,3,15,26,82,29,141,9,67,7,50,1,2,1,3,0,1,0,0,0,0,28:59,31:01
2013,7,2013-10-20,Broncos,Colts,33,39,23,19,5,16,5,17,1,1,0,0,73,71,17,18,429,334,29,49,365,21,38,213,4,21,2,15,20,64,31,121,12,103,6,52,4,6,3,4,2,1,1,0,0,0,28:13,31:47
2013,7,2013-10-21,Vikings,Giants,7,23,13,17,7,18,7,19,0,3,0,0,68,73,13,14,206,257,20,53,176,23,39,193,1,14,2,7,14,30,32,64,3,38,5,72,0,1,1,4,2,1,1,0,1,0,23:38,36:22
2013,8,2013-10-24,Panthers,Buccaneers,31,13,21,19,5,12,4,14,1,1,0,2,62,68,10,11,324,297,23,32,195,30,51,249,3,26,3,26,27,129,14,48,6,59,3,21,4,5,1,2,0,1,0,0,0,0,34:33,25:27
2013,8,2013-10-27,Cowboys,Lions,30,31,13,29,3,13,3,11,0,0,1,2,56,78,15,14,268,623,14,30,206,33,48,480,0,0,1,8,26,62,29,143,2,31,8,61,1,1,4,5,0,2,0,2,0,0,24:49,35:11
2013,8,2013-10-27,Browns,Chiefs,17,23,13,20,3,12,10,19,1,2,0,0,52,71,11,11,340,331,22,36,283,24,36,195,1,10,6,30,15,57,29,136,9,70,5,31,1,1,1,2,1,0,0,0,0,0,23:55,36:05
2013,8,2013-10-27,Dolphins,Patriots,17,27,23,19,8,17,2,10,1,2,1,1,79,62,12,13,301,252,22,42,145,13,22,100,6,47,3,16,31,156,37,152,7,61,5,35,2,4,3,4,1,0,2,1,0,0,34:59,25:01
2013,8,2013-10-27,Bills,Saints,17,35,20,21,5,13,7,15,0,1,1,1,68,64,12,12,299,386,22,39,211,26,34,309,4,23,4,23,25,88,26,77,6,45,8,59,2,3,3,5,2,0,1,0,0,0,27:30,32:30
2013,8,2013-10-27,Giants,Eagles,15,7,16,15,8,19,3,12,0,1,0,2,71,58,13,12,325,200,25,39,237,23,35,152,1,9,4,36,31,88,19,48,11,92,4,48,0,2,0,1,1,1,0,2,0,1,38:05,21:55
2013,8,2013-10-27,49ers,Jaguars,42,10,25,20,6,9,4,14,2,2,3,5,55,70,9,9,398,318,11,17,177,29,45,228,0,0,0,0,38,221,25,90,4,35,6,76,5,5,0,2,1,1,0,0,2,0,28:29,31:31
2013,8,2013-10-27,Jets,Bengals,9,49,15,20,6,15,6,11,0,1,0,1,65,56,13,10,240,402,23,37,147,19,30,323,4,29,1,2,24,93,25,79,4,69,4,45,0,0,5,6,0,0,2,1,0,4,33:17,26:43
2013,8,2013-10-27,Steelers,Raiders,18,21,20,13,4,15,5,14,0,0,0,0,69,59,15,15,276,279,29,45,241,10,19,82,5,34,2,6,19,35,38,197,3,12,6,39,2,4,2,2,0,1,2,2,0,0,29:59,30:01
2013,8,2013-10-27,Commanders,Broncos,21,45,22,29,6,14,4,12,0,0,2,2,70,80,14,15,266,446,20,39,154,30,44,339,3,26,2,15,28,112,34,107,1,5,6,57,2,2,3,4,1,1,4,3,2,2,28:00,32:00
2013,8,2013-10-27,Falcons,Cardinals,13,27,20,17,8,20,3,10,1,2,0,0,79,51,13,11,292,348,34,61,265,13,18,147,4,36,3,25,14,27,30,201,10,55,8,52,1,3,2,3,0,0,4,1,0,0,34:19,25:41
2013,8,2013-10-27,Packers,Vikings,44,31,26,15,13,18,2,8,2,2,0,0,73,43,9,10,464,243,24,29,282,14,21,132,2,3,3,13,42,182,19,111,6,120,7,46,2,4,3,4,0,0,0,0,1,1,40:54,19:06
2013,8,2013-10-28,Seahawks,Rams,14,9,7,23,2,11,5,14,0,0,0,1,40,71,12,11,135,339,10,18,91,15,31,139,7,48,3,19,15,44,37,200,10,83,8,53,1,1,0,4,0,0,0,2,0,0,21:51,38:09
2013,9,2013-10-31,Bengals,Dolphins,20,22,28,15,10,20,3,14,1,1,0,0,93,61,15,13,465,345,32,53,302,20,28,188,5,36,3,20,35,163,30,157,3,63,2,25,1,3,1,3,1,1,3,0,0,2,40:02,28:20
2013,9,2013-11-03,Chiefs,Bills,23,13,15,25,3,13,4,13,0,0,0,2,54,77,10,12,210,470,19,29,115,18,39,229,2,9,0,0,23,95,38,241,5,38,6,48,0,1,0,3,0,1,0,2,4,0,29:46,30:14
2013,9,2013-11-03,Vikings,Cowboys,23,27,22,20,5,13,5,14,2,3,0,0,68,63,12,10,393,350,25,37,224,34,51,314,2,12,3,23,29,169,9,36,4,35,5,45,2,4,1,2,1,0,1,1,0,2,31:27,28:33
2013,9,2013-11-03,Titans,Rams,28,21,22,21,7,12,5,13,0,0,0,1,61,69,13,12,363,363,13,22,165,20,35,203,4,20,2,7,35,198,32,160,3,30,6,44,4,4,3,3,0,2,2,0,0,0,27:09,32:51
2013,9,2013-11-03,Saints,Jets,20,26,23,14,3,11,4,14,1,3,0,0,66,58,13,12,407,338,30,51,366,9,20,140,2,16,2,0,13,41,36,198,9,59,8,62,1,1,2,4,0,0,2,0,0,0,29:32,30:28
2013,9,2013-11-03,Chargers,Commanders,24,30,25,27,3,9,12,17,1,1,0,0,63,72,9,12,410,500,29,46,341,23,32,291,1,0,0,0,16,69,40,209,7,63,7,65,2,3,4,5,0,0,2,1,2,0,25:58,40:03
2013,9,2013-11-03,Falcons,Panthers,10,34,12,27,4,10,8,14,0,0,1,1,48,71,12,10,289,373,20,27,211,23,37,242,1,8,1,7,20,78,33,131,7,59,2,15,1,2,3,5,1,0,3,2,0,2,23:29,36:31
2013,9,2013-11-03,Eagles,Raiders,49,20,21,29,4,10,6,18,0,0,0,1,57,92,14,15,542,560,24,31,418,29,56,350,1,1,3,25,25,124,33,210,7,52,8,70,4,5,2,4,0,0,0,2,0,0,22:06,37:54
2013,9,2013-11-03,Buccaneers,Seahawks,24,27,24,26,8,15,8,12,0,0,0,0,65,61,11,10,350,415,18,24,145,19,26,217,3,25,0,0,38,205,35,198,8,99,6,67,1,3,3,6,0,1,0,2,0,0,36:37,30:12
2013,9,2013-11-03,Ravens,Browns,18,24,18,19,7,16,4,15,1,1,2,2,67,68,12,12,278,315,24,41,223,24,37,242,5,27,2,18,21,55,29,73,9,80,6,55,2,2,2,3,1,1,1,0,0,0,29:10,30:50
2013,9,2013-11-03,Steelers,Patriots,31,55,24,33,5,13,7,12,1,3,0,1,73,71,14,14,479,610,28,48,371,23,33,413,5,29,3,19,20,108,35,197,8,96,3,30,3,4,5,8,1,1,2,0,0,0,31:12,28:48
2013,9,2013-11-03,Colts,Texans,27,24,17,22,4,13,6,14,0,0,0,1,58,68,12,12,314,483,18,40,245,20,34,340,4,26,1,10,14,69,33,143,3,15,5,86,2,4,1,2,0,0,0,0,0,0,23:48,36:12
2013,9,2013-11-04,Bears,Packers,27,20,25,17,6,14,1,9,1,1,0,0,75,55,12,12,442,312,22,41,271,12,21,113,1,1,5,28,33,171,29,199,4,45,0,0,2,4,1,3,0,0,0,1,0,0,33:09,26:51
2013,10,2013-11-07,Commanders,Vikings,27,34,27,22,9,16,6,10,1,2,0,0,77,52,10,10,433,307,24,37,242,21,27,216,4,39,1,5,36,191,24,91,8,63,1,7,3,5,3,3,0,0,0,1,0,0,36:01,23:59
2013,10,2013-11-10,Seahawks,Falcons,33,10,25,16,9,15,4,12,0,0,1,1,69,54,9,10,490,226,19,26,279,23,36,162,1,8,2,10,42,211,16,64,9,80,1,15,2,2,1,1,0,1,0,0,0,0,35:30,24:30
2013,10,2013-11-10,Lions,Bears,21,19,21,19,5,12,7,17,0,1,1,2,61,71,12,11,364,338,18,35,219,27,49,300,0,0,2,12,26,145,20,38,5,51,5,39,3,4,1,4,0,0,1,1,0,0,28:25,31:35
2013,10,2013-11-10,Eagles,Packers,27,13,19,23,4,11,7,16,0,0,1,2,58,75,10,11,415,396,12,18,211,29,44,297,3,17,1,8,37,204,30,99,5,65,5,31,0,4,0,4,1,0,0,2,0,0,25:36,34:24
2013,10,2013-11-10,Jaguars,Titans,29,27,13,19,3,12,10,18,0,0,0,0,56,70,15,15,214,362,14,23,160,26,42,279,3,20,1,9,30,54,27,83,4,19,6,45,2,3,3,6,0,3,2,1,2,0,29:24,30:36
2013,10,2013-11-10,Rams,Colts,38,8,12,21,7,15,2,12,0,1,0,2,55,69,13,14,372,406,9,16,232,31,52,388,2,15,3,33,37,140,14,18,8,46,2,20,1,3,1,5,1,1,0,4,3,0,30:38,29:22
2013,10,2013-11-10,Raiders,Giants,20,24,12,19,2,12,7,14,0,0,0,0,55,63,11,11,213,251,11,26,106,12,22,118,4,16,3,22,25,107,38,133,8,65,1,5,1,3,2,3,1,2,1,1,2,1,27:58,32:02
2013,10,2013-11-10,Bills,Steelers,10,23,16,19,3,14,8,17,1,1,0,0,64,67,13,12,227,300,22,39,132,18,30,164,3,23,4,40,22,95,33,136,4,28,6,42,1,2,2,5,0,0,1,1,0,0,24:44,35:16
2013,10,2013-11-10,Bengals,Ravens,17,20,21,18,5,19,3,16,3,5,0,0,87,71,16,15,364,189,24,51,244,20,36,104,5,30,5,36,31,120,30,85,9,134,8,65,1,2,2,3,0,1,3,2,0,0,37:58,31:35
2013,10,2013-11-10,Panthers,49ers,10,9,15,10,7,17,2,13,0,0,0,0,66,52,12,13,250,151,16,32,141,11,22,46,3,28,6,45,31,109,24,105,3,25,4,25,0,0,0,1,1,1,1,1,0,0,32:03,27:57
2013,10,2013-11-10,Texans,Cardinals,24,27,17,19,6,16,3,10,0,1,0,0,67,62,14,13,235,332,22,43,159,20,32,235,3,42,1,6,21,76,29,97,7,53,6,29,3,3,2,4,1,2,0,1,0,2,28:52,31:08
2013,10,2013-11-10,Broncos,Chargers,28,20,22,20,3,8,7,16,0,0,1,1,60,68,11,11,397,329,25,36,313,19,29,198,2,17,4,20,22,84,35,131,3,28,6,40,2,2,2,4,1,0,0,0,0,0,21:57,38:03
2013,10,2013-11-10,Cowboys,Saints,17,49,9,40,0,9,9,12,0,0,1,1,43,80,10,11,193,625,10,24,104,34,41,383,3,24,1,9,16,89,38,242,11,82,6,44,1,2,4,5,0,1,0,0,0,0,20:28,39:32
2013,10,2013-11-11,Dolphins,Buccaneers,19,22,16,18,4,12,3,12,0,1,0,0,58,60,11,12,213,264,27,42,211,11,21,124,2,18,2,15,14,2,37,140,4,70,9,70,2,3,2,4,0,0,1,1,0,0,25:12,34:48
2013,11,2013-11-14,Colts,Titans,30,27,24,20,6,13,6,11,0,0,0,0,69,54,11,8,366,340,23,36,229,22,28,218,1,3,2,4,32,137,24,122,5,51,4,34,3,4,2,3,0,1,0,0,0,0,32:23,27:37
2013,11,2013-11-17,Commanders,Eagles,16,24,23,22,8,17,4,13,0,1,1,2,56,67,12,12,427,402,17,35,236,17,26,276,4,28,3,22,38,191,33,126,4,39,9,68,2,4,3,4,1,0,1,0,0,0,33:42,26:18
2013,11,2013-11-17,Jets,Bills,14,37,12,14,2,11,8,19,1,2,1,1,75,59,14,14,267,313,12,29,133,20,28,245,4,30,1,0,23,134,38,68,4,24,8,64,2,3,1,1,1,0,3,0,0,2,26:18,33:42
2013,11,2013-11-17,Ravens,Bears,20,23,23,18,8,18,5,13,1,2,0,0,79,59,11,12,317,319,17,31,143,19,31,215,3,19,2,1,41,174,26,104,5,46,13,111,2,3,1,4,0,0,2,0,0,2,35:41,30:38
2013,11,2013-11-17,Browns,Bengals,20,41,15,10,4,18,1,14,1,4,0,0,77,62,17,18,330,224,27,56,228,14,28,118,4,20,0,0,19,102,31,106,5,40,8,64,0,3,2,3,1,0,3,2,2,3,32:24,27:36
2013,11,2013-11-17,Lions,Steelers,27,37,21,24,6,16,6,16,1,4,1,1,73,73,13,14,451,398,19,46,344,29,45,358,2,18,1,9,25,107,27,40,8,45,4,23,2,5,1,4,2,0,1,0,0,0,27:44,32:16
2013,11,2013-11-17,Falcons,Buccaneers,28,41,24,24,1,7,3,11,1,2,1,2,66,65,12,13,420,410,24,43,268,20,25,224,3,20,2,7,20,152,38,186,7,45,11,121,2,3,3,4,1,0,2,0,0,2,26:46,33:14
2013,11,2013-11-17,Cardinals,Jaguars,27,14,19,14,5,16,2,14,0,0,2,3,69,60,14,14,416,274,30,42,402,27,42,242,3,17,2,13,24,14,16,32,5,42,6,40,2,4,1,1,0,0,0,2,0,0,35:53,24:07
2013,11,2013-11-17,Raiders,Texans,28,23,12,14,5,18,2,16,0,0,0,1,65,72,18,17,341,394,18,32,176,25,49,304,2,21,2,21,31,165,21,90,8,77,9,50,3,3,0,3,0,1,0,1,0,1,31:31,28:29
2013,11,2013-11-17,Chargers,Dolphins,16,20,22,21,4,11,2,10,0,0,0,0,63,58,10,10,435,343,22,34,281,22,35,239,3,17,4,29,26,154,19,104,10,76,3,15,1,3,1,3,0,0,1,1,0,0,31:24,28:36
2013,11,2013-11-17,49ers,Saints,20,23,12,23,6,15,6,14,0,0,0,1,56,67,10,12,196,387,17,31,115,30,43,295,3,12,1,10,22,81,23,92,5,45,4,48,2,3,2,5,0,2,1,1,0,0,25:21,34:39
2013,11,2013-11-17,Packers,Giants,13,27,16,19,2,8,4,14,0,1,2,2,54,63,13,10,394,334,24,34,339,25,35,256,0,0,4,23,20,55,24,78,5,38,3,30,1,2,1,3,0,0,3,1,0,2,24:46,35:14
2013,11,2013-11-17,Vikings,Seahawks,20,41,19,16,5,14,4,11,0,1,0,0,70,50,14,12,336,323,18,35,204,14,21,230,2,3,1,6,33,132,28,93,4,20,7,96,0,2,4,5,1,0,3,0,0,2,34:09,25:51
2013,11,2013-11-17,Chiefs,Broncos,17,27,24,24,4,13,6,16,0,1,0,0,73,76,14,13,344,427,21,45,200,24,40,323,3,30,0,0,25,144,36,104,9,53,13,82,2,4,3,4,1,1,0,0,0,0,30:07,29:53
2013,11,2013-11-18,Patriots,Panthers,20,24,28,20,5,10,8,11,1,1,0,0,67,54,7,7,390,300,29,40,283,19,28,197,2,13,3,12,25,107,23,103,5,50,7,47,2,5,2,2,1,0,1,0,0,0,30:46,29:14
2013,12,2013-11-21,Saints,Falcons,17,13,19,22,7,13,6,12,0,1,0,0,59,66,9,9,374,355,23,33,271,30,39,264,1,7,5,28,25,103,22,91,5,66,3,25,1,2,1,2,0,1,0,0,0,0,26:14,33:46
2013,12,2013-11-24,Steelers,Browns,27,11,19,19,4,14,6,17,0,1,1,2,68,73,13,14,302,367,22,34,217,27,52,312,0,0,5,21,34,85,16,55,2,8,2,10,1,2,1,1,0,3,0,1,2,0,33:39,26:21
2013,12,2013-11-24,Buccaneers,Lions,24,21,10,25,4,14,8,15,0,0,1,1,49,72,12,12,229,390,14,21,207,26,46,286,4,40,2,11,24,22,24,104,9,67,5,39,1,2,3,3,0,1,0,4,2,0,26:38,33:22
2013,12,2013-11-24,Vikings,Packers,26,26,28,30,6,16,3,16,0,0,2,2,79,89,14,15,447,494,21,30,215,28,53,298,6,18,2,18,43,232,34,196,5,53,7,50,2,5,3,5,1,0,0,0,0,0,40:33,34:27
2013,12,2013-11-24,Chargers,Chiefs,41,38,24,26,7,15,3,9,1,1,0,0,67,59,12,13,491,395,27,39,387,26,38,281,1,5,3,13,27,104,18,114,9,97,7,62,3,5,4,5,0,1,0,1,0,0,30:57,29:03
2013,12,2013-11-24,Bears,Rams,21,42,30,20,6,10,4,10,0,1,0,0,74,53,11,10,424,406,36,47,344,10,22,148,1,8,2,19,26,80,29,258,10,84,6,39,3,4,3,5,2,0,1,0,0,2,36:09,23:51
2013,12,2013-11-24,Panthers,Dolphins,20,16,20,13,6,17,4,16,2,2,0,0,69,62,14,13,295,332,19,38,159,28,42,280,3,15,3,30,28,136,17,52,8,56,6,55,2,3,0,2,0,0,1,1,0,0,30:12,29:48
2013,12,2013-11-24,Jets,Ravens,3,19,12,15,1,12,3,13,0,0,0,0,55,62,13,13,220,312,10,24,118,17,27,245,3,22,4,28,28,102,31,67,6,56,5,41,0,1,0,4,1,0,2,1,0,0,25:55,34:05
2013,12,2013-11-24,Jaguars,Texans,13,6,16,11,7,17,4,15,1,1,0,1,65,57,12,11,333,218,23,33,215,18,34,141,4,24,2,28,28,118,21,77,7,63,2,22,1,2,0,1,0,0,0,1,0,0,33:41,26:19
2013,12,2013-11-24,Titans,Raiders,23,19,22,19,10,18,3,10,0,0,0,0,73,55,10,11,426,353,30,42,312,19,32,260,2,8,0,0,29,114,23,93,10,100,4,50,1,4,0,2,0,1,0,1,0,0,35:48,24:12
2013,12,2013-11-24,Colts,Cardinals,11,40,15,27,5,13,7,14,0,2,0,0,55,71,11,11,239,410,20,39,159,26,38,290,1,4,3,24,15,80,30,120,6,89,9,84,1,2,2,5,0,0,1,0,0,2,23:11,36:49
2013,12,2013-11-24,Cowboys,Giants,24,21,24,22,4,11,3,12,0,0,1,2,62,62,12,12,311,356,23,38,204,16,30,154,4,30,2,20,20,107,30,202,11,85,11,81,1,2,1,3,0,1,1,0,2,0,29:21,30:39
2013,12,2013-11-24,Broncos,Patriots,31,34,28,27,9,18,6,14,0,0,0,1,86,84,14,16,412,440,19,36,132,34,50,324,2,18,3,20,48,280,31,116,9,85,5,36,3,4,4,6,3,3,1,0,2,0,38:58,34:06
2013,12,2013-11-25,49ers,Commanders,27,6,15,10,4,14,4,15,1,2,0,2,59,58,12,13,304,190,15,24,228,16,26,76,2,7,6,42,33,76,26,114,4,25,4,30,3,4,0,2,1,0,0,1,0,0,31:26,28:34
2013,13,2013-11-28,Packers,Lions,10,40,7,30,2,10,9,12,0,0,0,0,42,79,11,13,126,561,10,20,102,22,35,320,7,37,1,10,15,24,43,241,3,25,5,50,0,1,3,6,2,2,1,2,2,0,19:34,40:26
2013,13,2013-11-28,Raiders,Cowboys,24,31,16,23,7,13,7,13,0,0,0,0,55,64,11,11,305,352,18,30,255,23,32,208,0,0,2,17,25,50,30,144,10,71,6,40,2,2,3,5,1,1,1,0,1,0,27:41,32:19
2013,13,2013-11-28,Steelers,Ravens,20,22,22,16,7,13,10,17,1,2,0,0,62,62,8,9,329,311,28,44,257,24,35,237,0,0,2,14,18,72,25,74,4,51,9,55,3,3,1,4,0,0,0,0,0,0,30:04,29:56
2013,13,2013-12-01,Jaguars,Browns,32,28,22,24,7,16,6,13,0,0,1,1,72,73,15,14,314,439,23,41,202,24,40,342,2,1,3,28,29,112,30,97,5,35,9,50,2,4,2,2,0,1,1,2,0,0,30:36,29:24
2013,13,2013-12-01,Titans,Colts,14,22,24,18,6,15,3,14,1,1,1,1,74,62,12,14,347,264,21,37,185,17,32,160,1,16,5,40,36,162,25,104,6,74,7,50,2,2,1,2,1,0,3,1,0,0,33:55,26:05
2013,13,2013-12-01,Bears,Vikings,20,23,20,28,2,11,4,17,0,0,3,3,65,86,14,14,480,496,23,36,345,23,41,250,4,10,5,33,25,135,40,246,6,51,6,60,0,1,1,5,1,0,0,1,0,0,34:08,39:09
2013,13,2013-12-01,Dolphins,Jets,23,3,25,10,7,16,2,12,0,2,0,2,80,54,14,13,453,177,28,43,328,13,28,78,1,3,4,30,36,125,22,99,3,28,4,25,0,3,0,2,0,1,1,2,0,0,38:52,21:08
2013,13,2013-12-01,Cardinals,Eagles,21,24,24,23,4,12,5,16,1,2,1,1,68,73,13,13,350,307,24,41,260,21,34,202,5,42,5,35,22,90,34,105,6,55,5,48,1,1,2,4,1,0,2,0,0,0,30:39,29:21
2013,13,2013-12-01,Buccaneers,Panthers,6,27,10,20,1,10,5,13,0,1,2,2,46,63,11,11,206,426,14,21,140,18,29,263,5,40,0,0,20,66,34,163,4,30,3,25,0,2,2,5,1,0,1,2,0,0,25:35,34:25
2013,13,2013-12-01,Patriots,Texans,34,31,28,19,5,12,5,11,0,0,0,1,69,59,11,12,453,385,29,41,365,15,30,264,1,6,1,8,27,88,28,121,0,0,2,25,3,3,3,3,0,0,1,1,0,0,33:46,26:14
2013,13,2013-12-01,Falcons,Bills,34,31,26,19,10,18,5,14,0,0,0,0,83,63,16,14,423,405,28,47,272,18,32,210,6,39,0,0,30,151,31,195,8,75,6,49,2,3,2,3,1,2,0,0,0,0,38:09,24:51
2013,13,2013-12-01,Rams,49ers,13,23,19,20,4,13,4,12,0,2,0,0,67,62,11,12,312,338,19,38,198,19,28,255,3,20,4,20,26,114,30,83,11,105,9,85,1,3,2,4,0,1,1,0,0,0,26:56,33:04
2013,13,2013-12-01,Broncos,Chiefs,35,28,25,27,8,14,5,13,0,0,1,2,66,67,12,11,535,452,22,35,403,26,42,293,0,0,0,0,31,132,25,159,10,75,9,102,3,3,3,5,0,0,2,1,0,1,28:04,31:56
2013,13,2013-12-01,Bengals,Chargers,17,10,19,19,6,12,6,13,0,0,0,0,61,63,10,10,354,334,14,23,190,23,37,243,0,0,2,9,38,164,24,91,3,30,5,45,1,2,0,0,1,2,1,1,0,0,29:40,30:20
2013,13,2013-12-01,Giants,Commanders,24,17,16,18,4,12,5,16,0,0,2,3,54,68,12,12,286,323,22,28,206,24,32,184,3,29,5,23,23,80,31,139,1,1,8,55,1,1,2,3,0,1,1,0,0,0,28:25,31:35
2013,13,2013-12-02,Saints,Seahawks,7,34,12,23,6,15,7,14,0,2,1,2,56,69,11,10,188,429,23,38,144,22,30,302,1,3,1,8,17,44,38,127,7,52,8,66,1,1,3,5,1,0,0,0,0,2,26:22,33:38
2013,14,2013-12-05,Texans,Jaguars,20,27,23,18,8,17,4,14,1,2,0,0,80,57,13,14,406,281,33,58,323,13,28,132,3,34,1,6,19,83,28,149,14,177,8,57,2,5,2,2,0,0,2,0,0,0,35:22,24:38
2013,14,2013-12-08,Colts,Bengals,28,42,21,28,2,10,6,12,0,0,1,1,58,70,12,13,389,430,29,46,326,24,35,275,0,0,0,0,12,63,35,155,6,47,7,60,2,2,5,5,0,0,0,0,0,0,22:15,37:45
2013,14,2013-12-08,Falcons,Packers,21,22,18,20,6,13,7,15,0,1,0,0,59,70,10,12,285,334,20,35,202,24,32,222,1,4,5,36,23,83,33,112,3,15,2,10,1,1,2,5,1,1,1,1,2,0,26:28,33:32
2013,14,2013-12-08,Browns,Patriots,26,27,24,30,7,15,6,15,0,0,1,1,70,77,12,13,494,484,29,44,386,32,52,397,1,5,4,21,25,108,21,87,7,75,6,41,2,3,3,4,0,1,0,1,0,0,31:40,28:20
2013,14,2013-12-08,Raiders,Jets,27,37,19,18,5,15,7,13,2,2,0,0,65,58,12,10,383,352,20,36,233,16,25,209,3,32,1,10,26,150,32,143,4,31,4,36,1,3,2,3,0,0,1,1,0,1,30:34,29:26
2013,14,2013-12-08,Lions,Eagles,20,34,11,23,5,15,3,12,1,2,2,3,58,68,14,14,231,478,10,25,151,11,22,179,0,0,0,0,33,80,46,299,9,48,1,5,2,3,5,7,3,0,0,1,2,0,28:33,31:27
2013,14,2013-12-08,Dolphins,Steelers,34,28,18,16,6,14,8,17,0,0,1,2,60,63,13,12,367,412,20,33,186,23,39,328,2,14,3,21,25,181,21,84,5,36,9,63,4,6,2,2,0,1,1,0,0,2,28:55,31:05
2013,14,2013-12-08,Bills,Buccaneers,6,27,14,13,1,11,4,15,0,0,0,0,62,62,15,14,214,246,18,33,147,9,25,81,7,37,1,9,22,67,36,165,11,114,8,76,0,1,1,2,1,0,4,2,0,0,28:10,31:50
2013,14,2013-12-08,Chiefs,Commanders,45,10,20,13,2,11,3,15,1,2,0,2,61,65,14,15,346,257,15,23,154,19,42,192,0,0,6,31,38,192,17,65,3,30,4,27,4,6,1,1,0,1,1,1,2,0,34:10,25:50
2013,14,2013-12-08,Vikings,Ravens,26,29,15,23,5,17,6,16,1,1,1,3,63,79,15,17,379,325,17,38,265,28,50,228,0,0,2,17,25,114,27,97,6,90,5,45,1,1,3,3,1,0,0,3,0,1,27:48,32:12
2013,14,2013-12-08,Titans,Broncos,28,51,15,39,2,9,5,13,2,3,3,3,48,91,11,13,254,551,13,24,158,39,59,397,2,14,0,0,22,96,32,154,8,66,7,60,2,2,5,7,1,0,1,0,0,0,20:40,39:20
2013,14,2013-12-08,Rams,Cardinals,10,30,14,25,3,11,8,14,0,1,0,0,50,65,12,11,257,369,16,27,157,27,32,262,4,24,1,7,19,100,32,107,11,90,6,31,1,1,3,5,0,1,2,0,0,2,24:53,35:07
2013,14,2013-12-08,Giants,Chargers,14,37,18,25,3,8,10,15,1,2,0,0,54,70,10,10,333,388,20,32,241,21,28,244,2,18,2,5,20,92,40,144,7,72,6,30,2,2,3,5,1,1,2,0,0,0,23:04,36:56
2013,14,2013-12-08,Seahawks,49ers,17,19,13,19,5,12,5,13,0,0,0,0,50,64,10,12,264,318,15,25,178,15,29,155,2,21,2,20,23,86,33,163,9,85,7,70,1,2,1,3,0,0,1,1,0,0,27:32,32:28
2013,14,2013-12-08,Panthers,Saints,13,31,16,24,6,15,7,12,1,1,0,0,62,61,10,10,239,373,22,34,111,30,42,304,5,49,2,9,23,128,17,69,5,35,5,45,1,2,4,5,0,0,0,0,0,0,32:27,27:33
2013,14,2013-12-09,Cowboys,Bears,28,45,24,33,5,10,8,11,1,2,0,0,55,69,9,9,328,490,14,25,130,27,36,341,2,14,1,7,28,198,32,149,4,50,2,15,4,4,4,7,0,0,0,0,0,0,23:16,36:44
